task_id,task,complexity,tool_sequence,tool_transitions,tokens_per_tool,latency_per_tool,total_tokens,n_tool_calls,success
124,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""]]","{""code_run_code"": 3633, ""vector_search_index"": 1222, ""vector_embed_query"": 1650}","{""code_run_code"": 9208.609580993652, ""vector_search_index"": 1049.473762512207, ""vector_embed_query"": 1887.4914646148682}",8474,5,True
125,"Perform complete system audit: read all config files, search for known CVEs online, and email findin",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 882, ""websearch_search_web"": 987, ""email_send_email"": 577, ""calendar_create_event"": 577}","{""filesystem_read_file"": 5409.689426422119, ""websearch_search_web"": 861.7281913757324, ""email_send_email"": 2193.800687789917, ""calendar_create_event"": 2193.800687789917}",4379,6,True
126,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""vector_embed_query"", ""vector_embed_query"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""]]","{""vector_embed_query"": 4402, ""vector_search_index"": 1416, ""code_run_code"": 2134, ""code_get_output"": 2266, ""database_insert_record"": 2947}","{""vector_embed_query"": 21492.743492126465, ""vector_search_index"": 21786.026000976562, ""code_run_code"": 19564.467906951904, ""code_get_output"": 2871.0484504699707, ""database_insert_record"": 44761.428356170654}",16518,25,True
127,"Build a full semantic search pipeline: run code to chunk a document corpus, embed each chunk, search",complex,"[""filesystem_read_file"", ""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""filesystem_write_file"", ""vector_search_index""]","[[""filesystem_read_file"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""], [""filesystem_write_file"", ""vector_search_index""]]","{""filesystem_read_file"": 838, ""code_run_code"": 2330, ""code_get_output"": 2430, ""vector_embed_query"": 2576, ""vector_search_index"": 1981, ""filesystem_write_file"": 799}","{""filesystem_read_file"": 1263.0481719970703, ""code_run_code"": 6159.039497375488, ""code_get_output"": 1838.1130695343018, ""vector_embed_query"": 2496.5574741363525, ""vector_search_index"": 3308.9168071746826, ""filesystem_write_file"": 2039.2041206359863}",12763,10,True
128,"Build a full semantic search pipeline: run code to chunk a document corpus, embed each chunk, search",complex,"[""filesystem_read_file"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""vector_embed_query"", ""filesystem_write_file"", ""vector_search_index""]","[[""filesystem_read_file"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""], [""filesystem_write_file"", ""vector_search_index""]]","{""filesystem_read_file"": 841, ""code_run_code"": 2302, ""vector_embed_query"": 2424, ""vector_search_index"": 1865, ""filesystem_write_file"": 758}","{""filesystem_read_file"": 997.0090389251709, ""code_run_code"": 6955.803155899048, ""vector_embed_query"": 2039.287805557251, ""vector_search_index"": 3347.7718830108643, ""filesystem_write_file"": 2196.8538761138916}",9933,8,True
129,"Conduct full market analysis: search web for trends, fetch competitor URLs, read policy files, and w",complex,"[""websearch_search_web"", ""database_query_db"", ""filesystem_read_file"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email""]","[[""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""filesystem_read_file""], [""filesystem_read_file"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""]]","{""websearch_search_web"": 293, ""database_query_db"": 293, ""filesystem_read_file"": 293, ""analytics_run_analysis"": 1049, ""analytics_generate_report"": 1147, ""email_send_email"": 1331}","{""websearch_search_web"": 1651.6542434692383, ""database_query_db"": 1651.6542434692383, ""filesystem_read_file"": 1651.6542434692383, ""analytics_run_analysis"": 1822.6571083068848, ""analytics_generate_report"": 1720.4771041870117, ""email_send_email"": 2710.8097076416016}",5942,6,True
130,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""]]","{""code_run_code"": 2313, ""vector_search_index"": 966, ""vector_embed_query"": 560}","{""code_run_code"": 3787.618398666382, ""vector_search_index"": 987.0729446411133, ""vector_embed_query"": 1950.591802597046}",5218,5,True
131,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""filesystem_read_file"", ""vector_embed_query"", ""filesystem_write_file""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""filesystem_read_file""], [""filesystem_read_file"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""]]","{""code_run_code"": 3184, ""vector_search_index"": 1104, ""filesystem_read_file"": 1295, ""vector_embed_query"": 1363, ""filesystem_write_file"": 1445}","{""code_run_code"": 5100.1081466674805, ""vector_search_index"": 1248.716115951538, ""filesystem_read_file"": 801.0411262512207, ""vector_embed_query"": 1081.1026096343994, ""filesystem_write_file"": 1241.1513328552246}",10081,7,True
132,"Perform complete system audit: read all config files, search for known CVEs online, and email findin",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 882, ""websearch_search_web"": 1053, ""email_send_email"": 707, ""calendar_create_event"": 707}","{""filesystem_read_file"": 4493.423938751221, ""websearch_search_web"": 4732.942342758179, ""email_send_email"": 3525.508403778076, ""calendar_create_event"": 3525.508403778076}",5033,8,True
133,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""]]","{""vector_embed_query"": 3783, ""vector_search_index"": 1335, ""code_run_code"": 1787, ""code_get_output"": 1837, ""filesystem_write_file"": 2000}","{""vector_embed_query"": 13243.20936203003, ""vector_search_index"": 19119.43793296814, ""code_run_code"": 4597.044944763184, ""code_get_output"": 937.5560283660889, ""filesystem_write_file"": 1815.9198760986328}",12985,14,True
134,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""vector_embed_query"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""]]","{""vector_embed_query"": 2886, ""vector_search_index"": 1220, ""code_run_code"": 1780, ""code_get_output"": 1892, ""filesystem_write_file"": 1059}","{""vector_embed_query"": 8452.188968658447, ""vector_search_index"": 9137.547492980957, ""code_run_code"": 11518.053531646729, ""code_get_output"": 4437.6983642578125, ""filesystem_write_file"": 2134.1392993927}",11328,14,True
135,"Conduct full market analysis: search web for trends, fetch competitor URLs, read policy files, and w",complex,"[""websearch_search_web"", ""database_query_db"", ""filesystem_read_file"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email""]","[[""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""filesystem_read_file""], [""filesystem_read_file"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""]]","{""websearch_search_web"": 293, ""database_query_db"": 293, ""filesystem_read_file"": 293, ""analytics_run_analysis"": 549, ""analytics_generate_report"": 549, ""email_send_email"": 1249}","{""websearch_search_web"": 1735.1834774017334, ""database_query_db"": 1735.1834774017334, ""filesystem_read_file"": 1735.1834774017334, ""analytics_run_analysis"": 2902.3969173431396, ""analytics_generate_report"": 2902.3969173431396, ""email_send_email"": 1957.8053951263428}",4666,6,True
136,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""code_get_output"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""]]","{""vector_embed_query"": 2991, ""vector_search_index"": 1134, ""code_run_code"": 1620, ""code_get_output"": 1776}","{""vector_embed_query"": 15462.828397750854, ""vector_search_index"": 5989.768981933594, ""code_run_code"": 16104.872703552246, ""code_get_output"": 4162.401437759399}",10065,15,True
137,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""vector_embed_query"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""]]","{""vector_embed_query"": 4717, ""vector_search_index"": 1146, ""code_run_code"": 1646, ""code_get_output"": 1758, ""filesystem_write_file"": 2140}","{""vector_embed_query"": 5370.820760726929, ""vector_search_index"": 6337.546348571777, ""code_run_code"": 10514.107704162598, ""code_get_output"": 2521.185874938965, ""filesystem_write_file"": 2275.165557861328}",13812,12,True
138,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""vector_embed_query"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""]]","{""vector_embed_query"": 3697, ""vector_search_index"": 1228, ""code_run_code"": 1646, ""code_get_output"": 1758, ""database_insert_record"": 4236}","{""vector_embed_query"": 7267.504692077637, ""vector_search_index"": 10515.209197998047, ""code_run_code"": 8166.713237762451, ""code_get_output"": 2952.9576301574707, ""database_insert_record"": 12757.439613342285}",15226,17,True
139,"Coordinate quarterly review: read inbox for team availability, create calendar events for each depar",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""calendar_list_events"", ""websearch_search_web"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email"", ""email_send_email"", ""email_send_email""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_list_events""], [""calendar_list_events"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""]]","{""email_read_inbox"": 2625, ""calendar_list_events"": 528, ""websearch_search_web"": 528, ""calendar_create_event"": 1308, ""email_send_email"": 1641}","{""email_read_inbox"": 2726.792573928833, ""calendar_list_events"": 1600.7118225097656, ""websearch_search_web"": 1600.7118225097656, ""calendar_create_event"": 8266.086101531982, ""email_send_email"": 10974.941968917847}",8477,11,True
140,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""code_get_output"", ""code_get_output"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""]]","{""vector_embed_query"": 3168, ""vector_search_index"": 1188, ""code_run_code"": 1780, ""code_get_output"": 1980}","{""vector_embed_query"": 18682.751655578613, ""vector_search_index"": 10145.934104919434, ""code_run_code"": 24104.363441467285, ""code_get_output"": 8036.764144897461}",10790,20,True
141,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""filesystem_write_file""]]","{""vector_embed_query"": 1848, ""vector_search_index"": 1240, ""code_run_code"": 1782, ""code_get_output"": 1894, ""filesystem_write_file"": 2174}","{""vector_embed_query"": 9216.536045074463, ""vector_search_index"": 9087.246894836426, ""code_run_code"": 11577.92615890503, ""code_get_output"": 3190.739154815674, ""filesystem_write_file"": 3353.1806468963623}",11358,13,True
142,"Conduct full market analysis: search web for trends, fetch competitor URLs, read policy files, and w",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""filesystem_read_file"", ""filesystem_read_file"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""]]","{""websearch_search_web"": 852, ""websearch_fetch_url"": 621, ""filesystem_read_file"": 414, ""analytics_run_analysis"": 1240, ""analytics_generate_report"": 1334, ""email_send_email"": 1526}","{""websearch_search_web"": 3488.7819290161133, ""websearch_fetch_url"": 6162.802219390869, ""filesystem_read_file"": 4108.534812927246, ""analytics_run_analysis"": 1460.4527950286865, ""analytics_generate_report"": 1402.8856754302979, ""email_send_email"": 2816.617250442505}",7691,10,True
143,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""]]","{""code_run_code"": 3010, ""vector_search_index"": 1042, ""analytics_generate_report"": 1211, ""vector_embed_query"": 1268}","{""code_run_code"": 4060.1460933685303, ""vector_search_index"": 903.3985137939453, ""analytics_generate_report"": 875.6794929504395, ""vector_embed_query"": 1014.1820907592773}",7994,6,True
144,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""filesystem_write_file""]]","{""vector_embed_query"": 1845, ""vector_search_index"": 1244, ""code_run_code"": 1796, ""code_get_output"": 1908, ""filesystem_write_file"": 2167}","{""vector_embed_query"": 8715.829610824585, ""vector_search_index"": 12040.85922241211, ""code_run_code"": 12738.336563110352, ""code_get_output"": 2495.3761100769043, ""filesystem_write_file"": 3906.465768814087}",11425,13,True
145,"Perform complete system audit: read all config files, search for known CVEs online, and email findin",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 885, ""websearch_search_web"": 1000, ""email_send_email"": 1119, ""calendar_create_event"": 1199}","{""filesystem_read_file"": 4819.236516952515, ""websearch_search_web"": 1033.454418182373, ""email_send_email"": 1195.1565742492676, ""calendar_create_event"": 1207.8561782836914}",5592,6,True
146,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""filesystem_write_file""]]","{""vector_embed_query"": 985, ""vector_search_index"": 1320, ""code_run_code"": 1992, ""code_get_output"": 2104, ""filesystem_write_file"": 2273}","{""vector_embed_query"": 12256.691455841064, ""vector_search_index"": 14261.641502380371, ""code_run_code"": 12810.229778289795, ""code_get_output"": 2427.0663261413574, ""filesystem_write_file"": 1580.9671878814697}",11125,15,True
147,"Run a full RAG evaluation cycle: embed a set of test questions, search the vector index for supporti",complex,"[""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""code_run_code"", ""code_run_code"", ""code_run_code"", ""code_get_output"", ""code_get_output"", ""code_get_output"", ""filesystem_write_file"", ""filesystem_write_file"", ""filesystem_write_file""]","[[""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""code_get_output""], [""code_get_output"", ""filesystem_write_file""], [""filesystem_write_file"", ""filesystem_write_file""], [""filesystem_write_file"", ""filesystem_write_file""]]","{""vector_embed_query"": 927, ""vector_search_index"": 1158, ""code_run_code"": 1662, ""code_get_output"": 1818, ""filesystem_write_file"": 2073}","{""vector_embed_query"": 5157.46808052063, ""vector_search_index"": 6570.470809936523, ""code_run_code"": 22155.40909767151, ""code_get_output"": 4883.1281661987305, ""filesystem_write_file"": 8097.66697883606}",10008,15,True
148,"Perform a complete embedding-model migration: run code to export existing vectors, re-embed the full",complex,"[""code_run_code"", ""code_run_code"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""vector_embed_query""]","[[""code_run_code"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""vector_embed_query""]]","{""code_run_code"": 1400, ""vector_search_index"": 510, ""analytics_generate_report"": 1181, ""vector_embed_query"": 1244}","{""code_run_code"": 5169.341802597046, ""vector_search_index"": 1679.1431903839111, ""analytics_generate_report"": 1561.6285800933838, ""vector_embed_query"": 945.4319477081299}",5848,6,True
149,"Conduct full market analysis: search web for trends, fetch competitor URLs, read policy files, and w",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""filesystem_read_file"", ""filesystem_read_file"", ""analytics_run_analysis"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""]]","{""websearch_search_web"": 858, ""websearch_fetch_url"": 984, ""filesystem_read_file"": 1102, ""analytics_run_analysis"": 1240, ""analytics_generate_report"": 1360, ""email_send_email"": 1472}","{""websearch_search_web"": 2632.164478302002, ""websearch_fetch_url"": 2560.011863708496, ""filesystem_read_file"": 2872.76554107666, ""analytics_run_analysis"": 3989.409923553467, ""analytics_generate_report"": 1451.425552368164, ""email_send_email"": 1581.4273357391357}",8732,10,True
