task_id,task,complexity,tool_sequence,tool_transitions,tokens_per_tool,latency_per_tool,total_tokens,n_tool_calls,success
135,"Conduct full market analysis: search web for trends, fetch competitor URLs, run code to parse pricin",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""analytics_generate_report"", ""filesystem_write_file""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""]]","{""websearch_search_web"": 860, ""websearch_fetch_url"": 1032, ""code_run_code"": 1317, ""vector_embed_query"": 1384, ""analytics_generate_report"": 1516, ""filesystem_write_file"": 1691}","{""websearch_search_web"": 3241.30916595459, ""websearch_fetch_url"": 10756.279945373535, ""code_run_code"": 4409.08145904541, ""vector_embed_query"": 1687.3507499694824, ""analytics_generate_report"": 2156.8291187286377, ""filesystem_write_file"": 3176.8150329589844}",9676,10,True
136,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_read_inbox"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email""]","[[""email_read_inbox"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_read_inbox"": 837, ""email_send_email"": 2216, ""calendar_create_event"": 2146}","{""email_read_inbox"": 2421.6601848602295, ""email_send_email"": 8161.925315856934, ""calendar_create_event"": 12726.669073104858}",6626,5,True
137,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_read_inbox"", ""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_read_inbox"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_read_inbox"": 1412, ""email_send_email"": 2272, ""calendar_create_event"": 1601}","{""email_read_inbox"": 2813.9991760253906, ""email_send_email"": 3700.4401683807373, ""calendar_create_event"": 3257.2062015533447}",6811,6,True
138,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_send_email"": 2135, ""calendar_create_event"": 2067, ""email_read_inbox"": 1020}","{""email_send_email"": 4974.802494049072, ""calendar_create_event"": 2472.083568572998, ""email_read_inbox"": 853.7187576293945}",6632,5,True
139,"Build AI pipeline report: read model config files, search arXiv for papers, run code to extract benc",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""vector_embed_query"", ""filesystem_write_file""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""filesystem_write_file""]]","{""filesystem_read_file"": 429, ""websearch_search_web"": 429, ""code_run_code"": 1032, ""code_get_output"": 1082, ""vector_embed_query"": 1196, ""filesystem_write_file"": 1424}","{""filesystem_read_file"": 1499.7029304504395, ""websearch_search_web"": 1499.7029304504395, ""code_run_code"": 2906.0778617858887, ""code_get_output"": 1009.3209743499756, ""vector_embed_query"": 4149.223327636719, ""filesystem_write_file"": 3751.1751651763916}",7208,7,True
140,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,[],[],{},{},1160,0,True
141,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_send_email"": 1804, ""calendar_create_event"": 1640, ""email_read_inbox"": 1062}","{""email_send_email"": 5521.853685379028, ""calendar_create_event"": 4767.6684856414795, ""email_read_inbox"": 880.2580833435059}",6049,5,True
142,"Conduct full market analysis: search web for trends, fetch competitor URLs, run code to parse pricin",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""analytics_run_analysis"", ""analytics_generate_report"", ""filesystem_write_file""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""]]","{""websearch_search_web"": 879, ""websearch_fetch_url"": 1095, ""code_run_code"": 1375, ""vector_embed_query"": 753, ""analytics_run_analysis"": 753, ""analytics_generate_report"": 1671, ""filesystem_write_file"": 1838}","{""websearch_search_web"": 5064.379692077637, ""websearch_fetch_url"": 16156.991720199585, ""code_run_code"": 3325.4501819610596, ""vector_embed_query"": 2410.9208583831787, ""analytics_run_analysis"": 2410.9208583831787, ""analytics_generate_report"": 2920.57728767395, ""filesystem_write_file"": 2884.11021232605}",10430,13,True
143,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""calendar_create_event"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event"", ""calendar_create_event""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""]]","{""email_read_inbox"": 3722, ""websearch_search_web"": 3439, ""calendar_create_event"": 2549, ""email_send_email"": 404}","{""email_read_inbox"": 4028.3167362213135, ""websearch_search_web"": 4831.839084625244, ""calendar_create_event"": 19650.948762893677, ""email_send_email"": 5948.1000900268555}",12095,13,True
144,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_send_email"": 2158, ""calendar_create_event"": 2083, ""email_read_inbox"": 1027}","{""email_send_email"": 4012.960195541382, ""calendar_create_event"": 2503.140687942505, ""email_read_inbox"": 1675.990104675293}",6700,5,True
145,"Perform complete system audit: read all config files, search for known CVEs online, run code to test",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""code_run_code"", ""code_get_output"", ""analytics_generate_report""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""]]","{""filesystem_read_file"": 879, ""websearch_search_web"": 840, ""code_run_code"": 280, ""code_get_output"": 710, ""analytics_generate_report"": 710}","{""filesystem_read_file"": 5458.850383758545, ""websearch_search_web"": 11172.537803649902, ""code_run_code"": 3724.179267883301, ""code_get_output"": 4623.025178909302, ""analytics_generate_report"": 4623.025178909302}",5224,9,True
146,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_send_email"": 2112, ""calendar_create_event"": 2052, ""email_read_inbox"": 1012}","{""email_send_email"": 4243.072509765625, ""calendar_create_event"": 3305.6724071502686, ""email_read_inbox"": 1176.5995025634766}",6568,5,True
147,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_send_email"", ""calendar_create_event"", ""email_read_inbox"", ""calendar_create_event"", ""email_send_email""]","[[""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""email_read_inbox""], [""email_read_inbox"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_send_email"": 2166, ""calendar_create_event"": 2085, ""email_read_inbox"": 1028}","{""email_send_email"": 4920.799493789673, ""calendar_create_event"": 3036.078929901123, ""email_read_inbox"": 1189.2666816711426}",6715,5,True
148,"Coordinate a multi-stakeholder onboarding: read inbox for new hire start dates, create calendar even",complex,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""]]","{""email_read_inbox"": 2700, ""websearch_search_web"": 15768}","{""email_read_inbox"": 2979.893922805786, ""websearch_search_web"": 16550.4367351532}",18468,15,True
149,"Conduct full market analysis: search web for trends, fetch competitor URLs, run code to parse pricin",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""analytics_generate_report"", ""filesystem_write_file""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""]]","{""websearch_search_web"": 860, ""websearch_fetch_url"": 1055, ""code_run_code"": 1422, ""code_get_output"": 1472, ""vector_embed_query"": 1542, ""analytics_generate_report"": 1678, ""filesystem_write_file"": 1872}","{""websearch_search_web"": 3436.7246627807617, ""websearch_fetch_url"": 13296.338319778442, ""code_run_code"": 4994.2626953125, ""code_get_output"": 1213.3777141571045, ""vector_embed_query"": 1160.2284908294678, ""analytics_generate_report"": 4468.360662460327, ""filesystem_write_file"": 5472.460508346558}",11955,12,True
150,"Run a full event-planning workflow: send save-the-date emails, create the main calendar event, read ",complex,"[""email_read_inbox"", ""email_send_email"", ""email_send_email"", ""email_send_email"", ""calendar_create_event"", ""calendar_list_events"", ""calendar_create_event"", ""calendar_create_event"", ""email_send_email""]","[[""email_read_inbox"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_list_events""], [""calendar_list_events"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""email_read_inbox"": 837, ""email_send_email"": 3808, ""calendar_create_event"": 2786, ""calendar_list_events"": 1338}","{""email_read_inbox"": 1015.1655673980713, ""email_send_email"": 12023.384094238281, ""calendar_create_event"": 16895.126819610596, ""calendar_list_events"": 1582.84330368042}",10759,9,True
