task_id,task,complexity,tool_sequence,tool_transitions,tokens_per_tool,latency_per_tool,total_tokens,n_tool_calls,success
127,"Conduct full market analysis: search web for trends, fetch 3 competitor URLs, run code to parse pric",complex,"[""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""analytics_run_analysis"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 906, ""websearch_fetch_url"": 1080, ""code_run_code"": 1365, ""vector_embed_query"": 1431, ""analytics_run_analysis"": 778, ""filesystem_write_file"": 778, ""analytics_generate_report"": 595, ""email_send_email"": 595, ""calendar_create_event"": 595}","{""websearch_search_web"": 4944.130182266235, ""websearch_fetch_url"": 5113.457679748535, ""code_run_code"": 3676.023244857788, ""vector_embed_query"": 1095.4322814941406, ""analytics_run_analysis"": 1955.3673267364502, ""filesystem_write_file"": 1955.3673267364502, ""analytics_generate_report"": 3250.5712509155273, ""email_send_email"": 3250.5712509155273, ""calendar_create_event"": 3250.5712509155273}",10299,13,True
128,"Perform complete system audit: read all config files, search for known CVEs online, fetch vulnerabil",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 915, ""websearch_search_web"": 1077, ""websearch_fetch_url"": 1254, ""code_run_code"": 1474, ""code_get_output"": 786, ""vector_embed_query"": 786, ""vector_search_index"": 1696, ""analytics_run_analysis"": 1836, ""filesystem_write_file"": 522, ""analytics_generate_report"": 522, ""email_send_email"": 522, ""calendar_create_event"": 522}","{""filesystem_read_file"": 4274.306058883667, ""websearch_search_web"": 8979.638814926147, ""websearch_fetch_url"": 5273.146390914917, ""code_run_code"": 2224.9515056610107, ""code_get_output"": 1529.249668121338, ""vector_embed_query"": 1529.249668121338, ""vector_search_index"": 1199.5604038238525, ""analytics_run_analysis"": 1751.8947124481201, ""filesystem_write_file"": 3630.9568881988525, ""analytics_generate_report"": 3630.9568881988525, ""email_send_email"": 3630.9568881988525, ""calendar_create_event"": 3630.9568881988525}",14374,18,True
129,"Conduct full market analysis: search web for trends, fetch 3 competitor URLs, run code to parse pric",complex,"[""websearch_search_web"", ""websearch_search_web"", ""analytics_run_analysis"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""analytics_generate_report"", ""filesystem_write_file"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 1628, ""analytics_run_analysis"": 302, ""websearch_fetch_url"": 1134, ""code_run_code"": 1321, ""vector_embed_query"": 513, ""analytics_generate_report"": 513, ""filesystem_write_file"": 513, ""email_send_email"": 867, ""calendar_create_event"": 867}","{""websearch_search_web"": 4997.264862060547, ""analytics_run_analysis"": 2043.1640148162842, ""websearch_fetch_url"": 5553.815603256226, ""code_run_code"": 2228.147268295288, ""vector_embed_query"": 3523.1075286865234, ""analytics_generate_report"": 3523.1075286865234, ""filesystem_write_file"": 3523.1075286865234, ""email_send_email"": 2201.259136199951, ""calendar_create_event"": 2201.259136199951}",9674,13,True
130,"Perform DevOps pipeline audit: read deployment config files, search web for best practices, fetch do",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""code_run_code"", ""vector_embed_query"", ""database_query_db"", ""vector_search_index"", ""analytics_run_analysis"", ""analytics_generate_report"", ""filesystem_write_file"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""database_query_db""], [""database_query_db"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 300, ""websearch_search_web"": 300, ""code_run_code"": 150, ""vector_embed_query"": 150, ""database_query_db"": 150, ""vector_search_index"": 686, ""analytics_run_analysis"": 686, ""analytics_generate_report"": 468, ""filesystem_write_file"": 468, ""email_send_email"": 468, ""calendar_create_event"": 468}","{""filesystem_read_file"": 5184.134483337402, ""websearch_search_web"": 5184.134483337402, ""code_run_code"": 2592.067241668701, ""vector_embed_query"": 2592.067241668701, ""database_query_db"": 2592.067241668701, ""vector_search_index"": 1899.3983268737793, ""analytics_run_analysis"": 1899.3983268737793, ""analytics_generate_report"": 5193.521022796631, ""filesystem_write_file"": 5193.521022796631, ""email_send_email"": 5193.521022796631, ""calendar_create_event"": 5193.521022796631}",6637,13,True
131,"Build AI pipeline report: read model config files, search arXiv for latest papers, fetch paper abstr",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""analytics_run_analysis"", ""vector_search_index"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""vector_search_index""], [""vector_search_index"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 448, ""websearch_search_web"": 448, ""websearch_fetch_url"": 1095, ""code_run_code"": 1372, ""vector_embed_query"": 747, ""analytics_run_analysis"": 747, ""vector_search_index"": 846, ""filesystem_write_file"": 846, ""analytics_generate_report"": 495, ""email_send_email"": 990, ""calendar_create_event"": 495}","{""filesystem_read_file"": 1148.6105918884277, ""websearch_search_web"": 1148.6105918884277, ""websearch_fetch_url"": 15122.959613800049, ""code_run_code"": 1874.6814727783203, ""vector_embed_query"": 1456.6524028778076, ""analytics_run_analysis"": 1456.6524028778076, ""vector_search_index"": 2036.3857746124268, ""filesystem_write_file"": 2036.3857746124268, ""analytics_generate_report"": 2983.2849502563477, ""email_send_email"": 5966.569900512695, ""calendar_create_event"": 2983.2849502563477}",10915,16,True
132,"Perform DevOps pipeline audit: read deployment config files, search web for best practices, fetch do",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""database_query_db"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""analytics_generate_report"", ""filesystem_write_file"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 386, ""websearch_search_web"": 386, ""database_query_db"": 193, ""code_run_code"": 575, ""vector_embed_query"": 575, ""vector_search_index"": 649, ""analytics_run_analysis"": 649, ""analytics_generate_report"": 416, ""filesystem_write_file"": 416, ""email_send_email"": 416, ""calendar_create_event"": 416}","{""filesystem_read_file"": 3596.590518951416, ""websearch_search_web"": 3596.590518951416, ""database_query_db"": 1798.295259475708, ""code_run_code"": 1161.1971855163574, ""vector_embed_query"": 1161.1971855163574, ""vector_search_index"": 1866.4157390594482, ""analytics_run_analysis"": 1866.4157390594482, ""analytics_generate_report"": 3544.3992614746094, ""filesystem_write_file"": 3544.3992614746094, ""email_send_email"": 3544.3992614746094, ""calendar_create_event"": 3544.3992614746094}",7168,13,True
133,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 851, ""websearch_search_web"": 907, ""websearch_fetch_url"": 1029, ""vector_embed_query"": 1206, ""vector_search_index"": 1331, ""code_run_code"": 1401, ""analytics_generate_report"": 1461, ""email_send_email"": 809, ""calendar_create_event"": 809}","{""filesystem_read_file"": 988.8982772827148, ""websearch_search_web"": 753.3085346221924, ""websearch_fetch_url"": 4111.070394515991, ""vector_embed_query"": 8814.94402885437, ""vector_search_index"": 2937.4020099639893, ""code_run_code"": 1049.473762512207, ""analytics_generate_report"": 943.5017108917236, ""email_send_email"": 2139.608144760132, ""calendar_create_event"": 2139.608144760132}",11658,13,True
134,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""vector_embed_query"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_search_index"", ""code_run_code"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""vector_embed_query""], [""vector_embed_query"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 851, ""websearch_search_web"": 477, ""vector_embed_query"": 477, ""websearch_fetch_url"": 746, ""vector_search_index"": 373, ""code_run_code"": 1326, ""analytics_run_analysis"": 728, ""analytics_generate_report"": 728, ""email_send_email"": 824, ""calendar_create_event"": 824}","{""filesystem_read_file"": 1010.9343528747559, ""websearch_search_web"": 1417.135238647461, ""vector_embed_query"": 1417.135238647461, ""websearch_fetch_url"": 3114.3388748168945, ""vector_search_index"": 1557.1694374084473, ""code_run_code"": 1860.6133460998535, ""analytics_run_analysis"": 1657.3798656463623, ""analytics_generate_report"": 1657.3798656463623, ""email_send_email"": 2503.0105113983154, ""calendar_create_event"": 2503.0105113983154}",9288,11,True
135,"Conduct full market analysis: search web for trends, fetch 3 competitor URLs, run code to parse pric",complex,"[""websearch_search_web"", ""websearch_search_web"", ""analytics_run_analysis"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""analytics_generate_report"", ""filesystem_write_file"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""], [""filesystem_write_file"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 602, ""analytics_run_analysis"": 301, ""websearch_fetch_url"": 1074, ""code_run_code"": 1370, ""vector_embed_query"": 744, ""analytics_generate_report"": 744, ""filesystem_write_file"": 627, ""email_send_email"": 627, ""calendar_create_event"": 627}","{""websearch_search_web"": 3024.0182876586914, ""analytics_run_analysis"": 1512.0091438293457, ""websearch_fetch_url"": 4614.106893539429, ""code_run_code"": 3067.1565532684326, ""vector_embed_query"": 1871.748447418213, ""analytics_generate_report"": 1871.748447418213, ""filesystem_write_file"": 4531.753063201904, ""email_send_email"": 4531.753063201904, ""calendar_create_event"": 4531.753063201904}",8913,12,True
136,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 851, ""websearch_search_web"": 908, ""websearch_fetch_url"": 1055, ""vector_embed_query"": 1365, ""vector_search_index"": 1588, ""code_run_code"": 1658, ""analytics_generate_report"": 1714, ""email_send_email"": 940, ""calendar_create_event"": 940}","{""filesystem_read_file"": 701.0653018951416, ""websearch_search_web"": 1278.6259651184082, ""websearch_fetch_url"": 8194.330930709839, ""vector_embed_query"": 14152.436256408691, ""vector_search_index"": 1026.9997119903564, ""code_run_code"": 843.998908996582, ""analytics_generate_report"": 930.9451580047607, ""email_send_email"": 2197.399854660034, ""calendar_create_event"": 2197.399854660034}",13194,17,True
137,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 851, ""websearch_search_web"": 907, ""websearch_fetch_url"": 1070, ""vector_embed_query"": 1350, ""vector_search_index"": 1556, ""code_run_code"": 1619, ""analytics_generate_report"": 1678, ""email_send_email"": 912, ""calendar_create_event"": 912}","{""filesystem_read_file"": 805.0880432128906, ""websearch_search_web"": 772.8855609893799, ""websearch_fetch_url"": 10574.432611465454, ""vector_embed_query"": 14221.476316452026, ""vector_search_index"": 1110.809087753296, ""code_run_code"": 936.25807762146, ""analytics_generate_report"": 972.9640483856201, ""email_send_email"": 2288.3141040802, ""calendar_create_event"": 2288.3141040802}",12934,17,True
138,"Perform a full database maintenance pass: query the compliance database for expired records, then qu",complex,"[""database_query_db"", ""database_query_db"", ""database_insert_record"", ""database_insert_record""]","[[""database_query_db"", ""database_query_db""], [""database_query_db"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""]]","{""database_query_db"": 900, ""database_insert_record"": 1034}","{""database_query_db"": 3905.0726890563965, ""database_insert_record"": 3321.0182189941406}",3141,4,True
139,"Build AI pipeline report: read model config files, search arXiv for latest papers, fetch paper abstr",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 616, ""websearch_search_web"": 308, ""websearch_fetch_url"": 1120, ""code_run_code"": 1405, ""vector_embed_query"": 512, ""vector_search_index"": 512, ""analytics_run_analysis"": 512, ""filesystem_write_file"": 421, ""analytics_generate_report"": 421, ""email_send_email"": 842, ""calendar_create_event"": 421}","{""filesystem_read_file"": 3789.398193359375, ""websearch_search_web"": 1894.6990966796875, ""websearch_fetch_url"": 9444.679021835327, ""code_run_code"": 3043.501377105713, ""vector_embed_query"": 1727.257251739502, ""vector_search_index"": 1727.257251739502, ""analytics_run_analysis"": 1727.257251739502, ""filesystem_write_file"": 5635.756015777588, ""analytics_generate_report"": 5635.756015777588, ""email_send_email"": 11271.512031555176, ""calendar_create_event"": 5635.756015777588}",9651,17,True
140,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""vector_search_index"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_search_index"", ""vector_embed_query"", ""code_run_code"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""vector_search_index""], [""vector_search_index"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_search_index""], [""vector_search_index"", ""vector_embed_query""], [""vector_embed_query"", ""code_run_code""], [""code_run_code"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 305, ""websearch_search_web"": 305, ""vector_search_index"": 586, ""websearch_fetch_url"": 843, ""vector_embed_query"": 653, ""code_run_code"": 653, ""analytics_run_analysis"": 720, ""analytics_generate_report"": 720, ""email_send_email"": 814, ""calendar_create_event"": 814}","{""filesystem_read_file"": 1553.579568862915, ""websearch_search_web"": 1553.579568862915, ""vector_search_index"": 3585.3335857391357, ""websearch_fetch_url"": 6095.262050628662, ""vector_embed_query"": 1397.4814414978027, ""code_run_code"": 1397.4814414978027, ""analytics_run_analysis"": 1322.5376605987549, ""analytics_generate_report"": 1322.5376605987549, ""email_send_email"": 2018.1033611297607, ""calendar_create_event"": 2018.1033611297607}",8361,13,True
141,"Perform DevOps pipeline audit: read deployment config files, search web for best practices, fetch do",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 332, ""websearch_search_web"": 332, ""code_run_code"": 166, ""vector_embed_query"": 166, ""vector_search_index"": 625, ""analytics_run_analysis"": 625, ""filesystem_write_file"": 436, ""analytics_generate_report"": 436, ""email_send_email"": 436, ""calendar_create_event"": 436}","{""filesystem_read_file"": 4280.799388885498, ""websearch_search_web"": 4280.799388885498, ""code_run_code"": 2140.399694442749, ""vector_embed_query"": 2140.399694442749, ""vector_search_index"": 1578.5672664642334, ""analytics_run_analysis"": 1578.5672664642334, ""filesystem_write_file"": 5317.368507385254, ""analytics_generate_report"": 5317.368507385254, ""email_send_email"": 5317.368507385254, ""calendar_create_event"": 5317.368507385254}",6142,12,True
142,"Run a full content-ops workflow: read draft files, search the web for citation sources, fetch and em",complex,"[""filesystem_read_file"", ""websearch_search_web"", ""vector_embed_query"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""vector_embed_query""], [""vector_embed_query"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 851, ""websearch_search_web"": 475, ""vector_embed_query"": 475, ""websearch_fetch_url"": 740, ""vector_search_index"": 370, ""code_run_code"": 1274, ""analytics_generate_report"": 700, ""email_send_email"": 700, ""calendar_create_event"": 1504}","{""filesystem_read_file"": 1107.848882675171, ""websearch_search_web"": 1476.9034385681152, ""vector_embed_query"": 1476.9034385681152, ""websearch_fetch_url"": 3599.393367767334, ""vector_search_index"": 1799.696683883667, ""code_run_code"": 1396.8300819396973, ""analytics_generate_report"": 1589.0843868255615, ""email_send_email"": 1589.0843868255615, ""calendar_create_event"": 1123.2762336730957}",8822,10,True
143,"Perform DevOps pipeline audit: read deployment config files, search web for best practices, fetch do",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""database_query_db"", ""analytics_run_analysis"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 396, ""websearch_search_web"": 198, ""database_query_db"": 198, ""analytics_run_analysis"": 949, ""websearch_fetch_url"": 512, ""code_run_code"": 256, ""vector_embed_query"": 512, ""vector_search_index"": 751, ""filesystem_write_file"": 486, ""analytics_generate_report"": 486, ""email_send_email"": 486, ""calendar_create_event"": 486}","{""filesystem_read_file"": 4240.368843078613, ""websearch_search_web"": 2120.1844215393066, ""database_query_db"": 2120.1844215393066, ""analytics_run_analysis"": 3670.241594314575, ""websearch_fetch_url"": 5062.560558319092, ""code_run_code"": 2531.280279159546, ""vector_embed_query"": 5062.560558319092, ""vector_search_index"": 1550.0571727752686, ""filesystem_write_file"": 4564.621686935425, ""analytics_generate_report"": 4564.621686935425, ""email_send_email"": 4564.621686935425, ""calendar_create_event"": 4564.621686935425}",8122,16,True
